UnityTS,Heart,Light
630019,31900,53216
630029,31856,53240
630039,31842,53292
630049,31904,53020
630059,32064,53304
630069,32348,53016
630079,32680,53024
630090,33037,52972
630100,33376,53176
630110,33677,53196
630120,33896,53056
630130,34044,53240
630140,34104,53100
630150,34096,53256
630160,34032,53248
630170,33928,53228
630180,33800,53208
630181,33648,53296
630191,33508,53241
630201,33394,53040
630211,33282,53240
630221,33168,53304
630231,33058,53136
630241,32952,53320
630251,32829,53032
630261,32720,53144
630271,32608,53152
630281,32520,53024
630300,32432,53095
630310,32388,53120
630320,32360,52996
630330,32352,53144
630340,32352,53104
630350,32372,53072
630360,32376,53143
630370,32392,53092
630380,32416,53244
630390,32434,53061
630392,32424,53008
630402,32425,53047
630412,32413,53132
630422,32392,53140
630432,32352,53137
630442,32320,53015
630452,32284,53268
630462,32280,53016
630472,32252,53016
630482,32213,53116
630492,32185,53081
630502,32153,53304
630512,32125,53168
630522,32113,53338
630532,32092,53328
630542,32060,53068
630552,32044,53096
630562,32040,53125
630572,32016,53020
630582,32012,53100
630592,32000,53290
630603,32002,53022
630613,32000,53336
630623,32004,53088
630633,32005,53104
630643,32000,53153
630653,31992,53288
630663,31980,53026
630673,31969,53072
630683,31949,53148
630693,31925,53316
630703,31912,53036
630713,31917,53020
630723,31924,53328
630733,31920,53288
630743,31902,53056
630753,31884,53200
630763,31864,53204
630773,31897,53314
630783,32008,53144
630793,32208,53016
630805,32512,53180
630815,32852,53020
630825,33192,53008
630835,33484,53012
630845,33744,53304
630855,33928,53193
630865,34072,53061
630875,34140,53184
630885,34123,53121
630895,34060,53020
630916,33984,53216
630926,33856,53204
630936,33732,53305
630946,33597,53008
630956,33472,53024
630966,33368,53288
630976,33268,53068
630986,33184,53144
630996,33081,53240
631006,32958,53056
631005,32844,52989
631015,32735,52964
631025,32636,52956
631035,32549,53243
631045,32488,53028
631055,32426,52956
631065,32389,53288
631075,32372,53040
631085,32361,53132
631095,32351,53072
631105,32384,53162
631107,32412,53152
631117,32464,53468
631127,32512,53440
631137,32528,53120
631147,32505,53077
631157,32492,53136
631167,32464,53304
631177,32420,53108
631187,32388,53276
631197,32349,53177
631207,32314,53404
631217,32277,53284
631227,32229,53352
631237,32197,53412
631247,32153,53296
631257,32124,53368
631267,32101,53112
631277,32084,52989
631287,32064,53132
631297,32048,53290
631307,32030,53400
631318,32008,53125
631328,31976,53320
631338,31958,53168
631348,31952,53456
631358,31936,53452
631368,31938,53182
631378,31932,53128
631388,31905,53268
631398,31904,53108
631408,31900,53208
631419,31872,53472
631429,31856,53261
631439,31870,53416
631449,31856,53514
631459,31866,53496
631469,31856,53644
631479,31836,53300
631489,31810,53508
631499,31793,53360
631509,31776,53480
631520,31756,53348
631530,31740,53492
631540,31740,53600
631550,31724,53604
631560,31716,53348
631570,31696,53476
631580,31658,53360
631590,31672,53328
631600,31784,53620
631610,31985,53408
631620,32288,53320
631632,32641,53324
631642,33012,53592
631652,33362,53460
631662,33668,53336
631672,33908,53500
631682,34056,53304
631692,34156,53584
631702,34176,53600
631712,34153,53324
631722,34069,53448
631732,33960,53444
631752,33840,53424
631762,33718,53532
631772,33612,53576
631782,33505,53596
631792,33412,53404
631802,33316,53412
631812,33236,53392
631822,33144,53522
631832,33058,53548
631833,32984,53525
631843,32920,53464
631853,32860,53276
631863,32820,53424
631873,32764,53520
631883,32729,53408
631893,32692,53304
631903,32672,53276
631913,32669,53288
631923,32648,53520
631933,32630,53244
631943,32617,53236
631953,32588,53536
631963,32568,53532
631973,32538,53476
631983,32485,53488
631993,32432,53393
632003,32387,53312
632013,32332,53488
632023,32282,53368
632033,32224,53528
632045,32172,53492
632055,32120,53272
632065,32068,53376
632075,32026,53440
632085,31984,53236
632095,31947,53252
632105,31908,53384
632115,31860,53352
632125,31832,53264
632135,31800,53232
632142,31792,53404
632152,31772,53388
632162,31764,53536
632172,31761,53392
632182,31746,53484
632192,31740,53312
632202,31746,53344
632212,31736,53456
632222,31722,53296
632232,31708,53316
632242,31708,53544
632252,31680,53436
632262,31689,53312
632272,31686,53528
632282,31688,53328
632292,31680,53544
632302,31677,53441
632312,31672,53384
632322,31674,53368
632332,31660,53372
632342,31668,53592
632354,31653,53576
632364,31656,53312
632374,31656,53552
632384,31664,53449
632394,31664,53513
632404,31673,53320
632414,31680,53448
632424,31680,53604
632434,31668,53320
632444,31664,53456
632453,31676,53312
632463,31700,53300
632473,31701,53396
632483,31700,53432
632493,31672,53448
632503,31672,53504
632513,31713,53320
632523,31869,53392
632533,32129,53584
632543,32472,53592
632554,32836,53456
632564,33208,53501
632574,33536,53596
632584,33796,53472
632594,33988,53472
632604,34133,53556
632614,34188,53456
632624,34176,53512
632634,34104,53521
632644,33985,53314
632658,33852,53352
632668,33722,53300
632678,33576,53472
632688,33453,53284
632698,33344,53420
632708,33241,53312
632718,33132,53280
632728,33032,53536
632738,32920,53336
632748,32820,53504
632749,32738,53581
632759,32692,53528
632769,32628,53576
632779,32576,53360
632789,32536,53408
632799,32520,53556
632809,32504,53388
632819,32496,53569
632829,32496,53400
632839,32488,53322
632849,32480,53444
632870,32477,53493
632880,32457,53360
632890,32420,53352
632900,32401,53256
632910,32377,53496
632920,32333,53252
632930,32288,53280
632940,32228,53508
632950,32174,53408
632951,32120,53353
632961,32088,53280
632971,32042,53464
632981,31984,53512
632991,31944,53492
633001,31912,53556
633011,31908,53236
633021,31892,53344
633031,31864,53260
633041,31832,53272
633051,31809,53508
633061,31796,53348
633071,31776,53460
633081,31764,53388
633091,31756,53360
633101,31744,53494
633111,31752,53475
633121,31748,53293
633131,31752,53408
633141,31756,53585
633151,31736,53492
633161,31740,53332
633171,31736,53536
633181,31721,53440
633191,31716,53312
633201,31716,53292
633211,31714,53312
633221,31716,53432
633231,31705,53416
633241,31713,53608
633251,31708,53364
633272,31700,53348
633282,31696,53432
633292,31690,53552
633302,31692,53577
633312,31704,53472
633322,31692,53604
633332,31688,53544
633342,31676,53336
633352,31660,53572
633352,31658,53436
633362,31648,53396
633372,31650,53584
633382,31656,53512
633392,31672,53348
633402,31684,53352
633412,31661,53456
633422,31628,53353
633432,31610,53304
633442,31644,53297
633452,31756,53576
633462,31984,53584
633472,32276,53560
633482,32608,53312
633492,32948,53296
633502,33276,53352
633512,33554,53522
633522,33785,53408
633532,33916,53584
633542,33984,53588
633552,33980,53440
633563,33920,53552
633573,33824,53556
633583,33700,53552
633593,33568,53288
633603,33452,53336
633613,33336,53282
633623,33223,53288
633633,33108,53520
633643,32986,53368
633653,32872,53275
633655,32760,53304
633665,32668,53272
633675,32584,53564
633685,32520,53552
633695,32474,53584
633705,32428,53464
633715,32396,53572
633725,32376,53420
633735,32380,53288
633745,32392,53580
633755,32418,53345
633774,32448,53319
633784,32450,53305
633794,32450,53456
633804,32444,53400
633814,32418,53552
633824,32404,53416
633834,32370,53568
633844,32332,53316
633854,32312,53368
633865,32272,53560
633875,32229,53296
633885,32192,53568
633895,32157,53580
633905,32132,53296
633915,32088,53400
633925,32050,53540
633935,32013,53568
633945,31980,53432
633955,31929,53477
633965,31916,53408
633977,31893,53560
633987,31870,53408
633997,31850,53384
634007,31826,53296
634017,31808,53552
634027,31812,53572
634037,31796,53296
634047,31788,53578
634057,31784,53500
634067,31776,53296
634067,31777,53304
634077,31772,53432
634087,31777,53440
634097,31772,53416
634107,31790,53560
634117,31804,53601
634127,31816,53440
634137,31816,53288
634147,31816,53300
634157,31825,53520
634167,31816,53280
634178,31804,53402
634188,31797,53408
634198,31812,53546
634208,31808,53464
634218,31816,53556
634228,31820,53553
634238,31816,53592
634248,31815,53420
634258,31812,53552
634268,31808,53483
634288,31818,53288
634298,31830,53396
634308,31840,53336
634318,31844,53476
634328,31828,53480
634338,31780,53316
634348,31756,53428
634358,31784,53504
634368,31898,53492
634379,32117,53544
634389,32388,53288
634399,32708,53532
634409,33050,53416
634419,33364,53592
634429,33628,53576
634439,33840,53280
634449,33977,53452
634459,34050,53432
634469,34064,53562
634469,34008,53412
634479,33904,53388
634489,33793,53301
634499,33672,53288
634509,33540,53396
634519,33432,53376
634529,33312,53297
634539,33182,53432
634549,33044,53288
634559,32941,53448
634569,32832,53424
634589,32744,53448
634599,32665,53305
634609,32612,53500
634619,32552,53336
634629,32536,53499
634639,32496,53296
634649,32490,53328
634659,32484,53336
634669,32484,53552
634670,32496,53304
634680,32488,53328
634690,32480,53448
634700,32480,53300
634710,32456,53288
634720,32434,53580
634730,32400,53480
634740,32372,53568
634750,32316,53420
634760,32264,53296
634770,32216,53540
634791,32165,53384
634801,32108,53416
634811,32040,53481
634821,32004,53380
634831,31960,53548
634841,31914,53376
634851,31881,53536
634861,31866,53452
634871,31842,53488
634871,31826,53312
634881,31800,53604
634891,31784,53400
634901,31776,53288
634911,31772,53421
634921,31760,53284
634931,31768,53344
634941,31774,53432
634951,31784,53428
634961,31816,53544
634971,31848,53560
634982,31856,53584
634992,31874,53320
635002,31893,53449
635012,31916,53376
635022,31932,53488
635032,31960,53294
635042,31976,53568
635052,31996,53288
635062,32032,53336
635072,32040,53392
635088,32040,53584
635098,32036,53357
635108,32016,53324
635118,32003,53345
635128,31990,53348
635138,31969,53593
635148,31948,53492
635158,31921,53424
635168,31908,53320
635178,31892,53604
635181,31887,53480
635191,31901,53516
635201,31926,53304
635211,31929,53304
635221,31916,53332
635231,31888,53576
635241,31876,53444
635251,31902,53552
635261,32010,53573
635271,32215,53568
635281,32496,53480
635291,32813,53373
635301,33152,53306
635311,33464,53332
635321,33712,53605
635331,33908,53544
635341,34036,53369
635351,34092,53412
635361,34104,53488
635371,34045,53433
635381,33952,53313
635403,33840,53504
635413,33729,53368
635423,33617,53549
635433,33504,53588
635443,33376,53420
635453,33268,53556
635463,33161,53520
635473,33064,53572
635483,32972,53312
635483,32875,53564
635493,32789,53512
635503,32732,53307
635513,32665,53348
635523,32636,53584
635533,32621,53592
635543,32588,53328
635553,32576,53416
635563,32584,53296
635573,32580,53304
635583,32572,53320
635593,32586,53296
635603,32596,53380
635613,32604,53520
635623,32589,53304
635633,32576,53596
635643,32568,53564
635653,32554,53545
635663,32524,53300
635673,32498,53424
635683,32472,53321
635687,32424,53432
635697,32388,53464
635707,32354,53290
635717,32317,53289
635727,32284,53504
635737,32255,53514
635747,32229,53568
635757,32216,53528
635767,32208,53304
635777,32188,53332
635787,32176,53380
635808,32172,53372
635818,32161,53304
635828,32140,53473
635838,32132,53296
635848,32124,53296
635858,32120,53548
635868,32112,53560
635878,32112,53396
635888,32096,53560
635898,32082,53440
635908,32076,53292
635918,32064,53320
635928,32056,53368
635938,32064,53312
635948,32077,53312
635958,32088,53426
635968,32096,53344
635978,32073,53577
635988,32061,53317
635998,32036,53568
636000,32036,53296
636010,32031,53560
636020,32021,53456
636030,31993,53568
636040,31954,53312
636050,31909,53314
636060,31912,53388
636070,31929,53290
636080,32026,53397
636090,32210,53464
636100,32480,53572
636110,32794,53424
636121,33106,53584
636131,33384,53536
636141,33619,53412
636151,33816,53556
636161,33952,53304
636171,34016,53274
636181,34036,53306
636191,33988,53304
636201,33936,53564
636211,33836,53432
636232,33733,53376
636242,33628,53360
636252,33536,53576
636262,33445,53400
636272,33352,53548
636282,33252,53424
636292,33156,53312
636302,33072,53568
636312,32984,53404
636313,32925,53260
636323,32872,53512
636333,32841,53472
636343,32825,53552
636353,32808,53264
636363,32816,53401
636373,32832,53280
636383,32852,53264
636393,32889,53388
636403,32908,53272
636413,32932,53520
636423,32944,53280
636443,32953,53408
636453,32952,53320
636463,32956,53306
636473,32968,53254
636483,32964,53537
636493,32952,53548
636503,32948,53448
636513,32944,53520
636523,32921,53480
636523,32892,53472
636533,32860,53560
636543,32820,53264
636553,32777,53521
636563,32747,53288
636573,32688,53264
636583,32640,53384
636593,32605,53548
636603,32572,53416
636613,32554,53568
636623,32516,53552
636634,32508,53376
636644,32496,53404
636654,32492,53264
636664,32490,53408
636674,32472,53253
636684,32453,53290
636694,32436,53356
636704,32420,53388
636714,32408,53384
636724,32397,53472
636735,32396,53280
636745,32404,53556
636755,32396,53296
636765,32372,53448
636775,32340,53544
636785,32307,53549
636795,32300,53290
636805,32377,53360
636815,32526,53280
636825,32744,53434
636836,33016,53328
636846,33296,53568
636856,33568,53424
636866,33832,53280
636876,34009,53272
636886,34136,53404
636896,34204,53408
636906,34212,53289
636916,34184,53440
636926,34103,53400
636937,33996,53280
636947,33888,53548
636957,33769,53529
636967,33664,53284
636977,33563,53576
636987,33464,53288
636997,33352,53424
637007,33258,53272
637017,33164,53416
637027,33084,53412
637039,33032,53520
637049,32994,53277
637059,32968,53273
637069,32956,53360
637079,32968,53296
637089,32972,53568
637099,33004,53380
637109,33032,53288
637119,33064,53468
637129,33096,53328
637139,33124,53272
637150,33138,53532
637160,33129,53296
637170,33140,53280
637180,33128,53272
637190,33108,53392
637200,33076,53361
637210,33056,53265
637220,33016,53546
637230,32976,53472
637240,32932,53492
637250,32892,53556
637260,32849,53524
637270,32824,53492
637280,32784,53572
637290,32749,53525
637300,32720,53312
637310,32694,53260
637320,32648,53360
637330,32624,53296
637340,32609,53561
637350,32584,53250
637351,32560,53264
637361,32554,53544
637371,32541,53384
637381,32523,53544
637391,32522,53292
637401,32530,53256
637411,32521,53356
637421,32505,53560
637431,32501,53264
637441,32507,53264
637451,32504,53496
637461,32488,53440
637471,32476,53340
637481,32452,53280
637491,32468,53284
637501,32528,53569
637511,32672,53376
637521,32890,53288
637531,33156,53264
637541,33461,53552
637551,33736,53304
637563,33996,53416
637573,34205,53368
637583,34328,53412
637593,34408,53392
637603,34441,53280
637613,34409,53266
637623,34331,53356
637633,34236,53564
637643,34124,53264
637653,34012,53464
637664,33896,53412
637674,33780,53280
637684,33660,53376
637694,33557,53260
637704,33452,53492
637714,33368,53288
637724,33276,53512
637734,33204,53568
637744,33157,53416
637754,33120,53409
637764,33120,53288
637774,33128,53560
637784,33144,53298
637794,33172,53280
637804,33220,53476
637814,33257,53280
637824,33289,53560
637834,33318,53272
637844,33344,53472
637854,33356,53392
637864,33356,53460
637874,33353,53364
637884,33332,53517
637894,33320,53402
637904,33288,53420
637914,33280,53480
637924,33241,53280
637934,33215,53364
637944,33188,53280
637954,33176,53277
637964,33158,53400
637975,33120,53306
637985,33096,53524
637995,33068,53560
638005,33056,53320
638015,33040,53328
638025,33036,53472
638035,33020,53424
638045,33008,53272
638055,33000,53312
638065,32996,53436
638068,32980,53392
638078,32960,53484
638088,32940,53264
638098,32928,53280
638108,32908,53388
638118,32888,53388
638128,32883,53264
638138,32865,53272
638148,32856,53562
