UnityTS,Heart,Light
63779525787969,32720,50377
63779525787979,32714,50636
63779525787989,32700,50368
63779525787998,32689,50100
63779525788008,32673,50440
63779525788018,32652,50672
63779525788028,32640,50496
63779525788038,32612,50384
63779525788048,32584,50380
63779525788058,32552,50668
63779525788068,32524,50656
63779525788078,32507,50389
63779525788088,32496,50484
63779525788100,32500,50456
63779525788110,32482,50573
63779525788120,32457,50624
63779525788130,32429,50656
63779525788140,32411,50648
63779525788150,32420,50365
63779525788160,32488,50384
63779525788170,32630,50603
63779525788180,32828,50412
63779525788190,33088,50648
63779525788200,33344,50377
63779525788210,33612,50488
63779525788220,33841,50380
63779525788230,34036,50632
63779525788240,34176,50456
63779525788250,34256,50656
63779525788260,34280,50376
63779525788270,34256,50352
63779525788280,34184,50593
63779525788290,34092,50644
63779525788299,33980,50403
63779525788309,33872,50620
63779525788319,33760,50648
63779525788329,33657,50652
63779525788339,33548,50656
63779525788349,33456,50661
63779525788359,33353,50656
63779525788369,33274,50656
63779525788379,33192,50488
63779525788389,33140,50368
63779525788399,33088,50551
63779525788410,33060,50484
63779525788420,33032,50540
63779525788430,33016,50457
63779525788440,33018,50504
63779525788450,33026,50484
63779525788460,33044,50572
63779525788470,33072,50335
63779525788480,33099,49986
63779525788490,33130,50288
63779525788500,33141,50368
63779525788510,33144,50633
63779525788531,33130,50628
63779525788541,33120,50624
63779525788551,33086,50572
63779525788561,33060,50368
63779525788571,33016,50384
63779525788581,32994,50356
63779525788591,32954,50636
63779525788601,32932,50340
63779525788611,32892,50612
63779525788612,32861,50638
63779525788622,32828,50500
63779525788632,32792,50456
63779525788642,32756,50625
63779525788652,32728,50356
63779525788662,32696,50349
63779525788672,32672,50536
63779525788682,32640,50464
63779525788692,32630,50468
63779525788702,32616,50379
63779525788712,32596,50524
63779525788722,32595,50380
63779525788722,32576,50032
63779525788732,32570,50152
63779525788742,32576,50332
63779525788752,32568,50341
63779525788762,32562,50596
63779525788772,32560,50340
63779525788782,32548,50460
63779525788792,32545,50464
63779525788802,32548,50368
63779525788812,32560,50560
63779525788822,32556,50593
63779525788837,32548,50624
63779525788847,32544,50453
63779525788857,32532,50396
63779525788867,32532,50632
63779525788877,32528,50472
63779525788887,32520,50584
63779525788897,32512,50621
63779525788907,32508,50580
63779525788917,32504,50580
63779525788927,32496,50384
63779525788937,32496,50382
63779525788947,32483,50352
63779525788957,32476,50464
63779525788967,32468,50364
63779525788977,32466,50641
63779525788987,32464,50388
63779525788997,32451,50342
63779525789007,32440,50456
63779525789017,32428,50392
63779525789027,32416,50352
63779525789037,32434,50396
63779525789047,32420,50352
63779525789057,32420,50345
63779525789067,32416,50338
63779525789077,32394,50385
63779525789087,32355,50573
63779525789097,32360,50377
63779525789107,32384,50317
63779525789117,32482,50324
63779525789127,32636,50337
63779525789138,32842,50580
63779525789148,33088,50440
63779525789158,33351,50628
63779525789168,33612,50340
63779525789178,33840,50568
63779525789188,34024,50468
63779525789198,34150,50304
63779525789208,34212,50456
63779525789218,34228,50603
63779525789228,34188,50596
63779525789238,34117,50120
63779525789248,34024,50424
63779525789258,33912,50372
63779525789268,33816,50453
63779525789278,33712,50388
63779525789288,33608,50580
63779525789298,33496,50580
63779525789308,33383,50564
63779525789318,33273,50156
63779525789328,33198,50504
63779525789339,33124,50320
63779525789349,33074,50528
63779525789359,33032,50320
63779525789369,32996,50620
63779525789379,32984,50468
63779525789389,32974,50489
63779525789399,32972,50565
63779525789409,33000,50460
63779525789419,33024,50361
63779525789429,33052,50377
63779525789440,33084,50597
63779525789450,33112,50528
63779525789460,33116,50532
63779525789470,33130,50324
63779525789480,33120,50352
63779525789490,33114,50560
63779525789500,33096,50329
63779525789510,33068,50408
63779525789520,33042,50348
63779525789530,33019,50604
63779525789540,32992,50600
63779525789550,32972,50328
63779525789560,32938,50388
63779525789570,32916,50516
63779525789580,32889,50456
63779525789590,32852,50488
63779525789600,32807,50376
63779525789610,32778,50592
63779525789620,32760,50352
63779525789630,32728,50481
63779525789651,32700,50328
63779525789661,32688,50498
63779525789671,32668,50332
63779525789681,32668,50608
63779525789691,32665,50572
63779525789701,32644,50088
63779525789711,32628,50544
63779525789721,32624,50636
63779525789731,32624,50464
63779525789731,32618,50104
63779525789741,32604,50404
63779525789751,32610,50148
63779525789761,32613,50332
63779525789771,32616,50464
63779525789781,32616,50644
63779525789791,32612,50328
63779525789801,32605,50336
63779525789811,32611,50408
63779525789821,32600,50448
63779525789831,32588,50396
63779525789842,32578,50636
63779525789852,32564,50336
63779525789862,32555,50336
63779525789872,32540,50448
63779525789882,32536,50608
63779525789892,32524,50352
63779525789902,32502,50340
63779525789912,32506,50624
63779525789922,32504,50492
63779525789932,32504,50348
63779525789943,32490,50465
63779525789953,32487,50578
63779525789963,32482,50464
63779525789973,32482,50625
63779525789983,32493,50390
63779525789993,32500,50632
63779525790003,32488,50464
63779525790013,32460,50592
63779525790023,32433,50456
63779525790033,32424,50364
63779525790043,32440,50340
63779525790053,32500,50580
63779525790063,32604,50563
63779525790073,32784,50344
63779525790083,33000,50372
63779525790093,33249,50424
63779525790103,33512,50444
63779525790113,33756,50364
63779525790123,33950,50488
63779525790133,34104,50564
63779525790143,34177,50608
63779525790144,34216,50344
63779525790154,34200,50560
63779525790164,34146,50496
63779525790174,34056,50532
63779525790184,33972,50448
63779525790194,33872,50612
63779525790204,33768,50609
63779525790214,33660,50352
63779525790224,33560,50342
63779525790234,33440,50416
63779525790244,33353,50460
63779525790255,33253,50640
63779525790265,33176,50641
63779525790275,33105,50472
63779525790285,33044,50636
63779525790295,32994,50628
63779525790305,32966,50432
63779525790315,32960,50348
63779525790325,32961,50476
63779525790335,32972,50524
63779525790345,32990,50268
63779525790355,33034,50628
63779525790365,33068,50616
63779525790375,33088,50352
63779525790385,33104,50352
63779525790395,33128,50352
63779525790405,33136,50480
63779525790415,33130,50444
63779525790425,33116,50382
63779525790435,33104,50624
63779525790445,33080,50328
63779525790456,33056,50388
63779525790466,33036,50471
63779525790476,33008,50656
63779525790486,32980,50568
63779525790496,32952,50384
63779525790506,32918,50612
63779525790516,32892,50472
63779525790526,32856,50504
63779525790536,32842,50332
63779525790546,32820,50348
63779525790559,32780,50456
63779525790569,32752,50337
63779525790579,32724,50584
63779525790589,32684,50576
63779525790599,32661,50476
63779525790609,32648,50368
63779525790619,32634,50345
63779525790629,32620,50525
63779525790639,32620,50624
63779525790649,32608,50421
63779525790655,32609,50628
63779525790665,32602,50404
63779525790675,32600,50440
63779525790685,32612,50480
63779525790695,32601,50362
63779525790705,32600,50488
63779525790715,32588,50640
63779525790725,32580,50368
63779525790735,32572,50353
63779525790745,32568,50440
63779525790755,32568,50348
63779525790775,32564,50384
63779525790785,32561,50216
63779525790795,32556,50344
63779525790805,32545,50608
63779525790815,32544,50628
63779525790825,32542,50560
63779525790835,32536,50640
63779525790845,32522,50568
63779525790855,32524,50632
63779525790856,32513,50644
63779525790866,32532,50584
63779525790876,32536,50386
63779525790886,32530,50476
63779525790896,32506,50648
63779525790906,32482,50396
63779525790916,32465,50640
63779525790926,32458,50368
63779525790936,32480,50348
63779525790946,32546,50398
63779525790956,32676,50609
63779525790967,32864,50344
63779525790977,33080,50640
63779525790987,33312,50592
63779525790997,33560,50352
63779525791007,33776,50464
63779525791017,33941,50496
63779525791027,34052,50396
63779525791037,34124,50224
63779525791047,34112,50384
63779525791057,34081,50468
63779525791069,34009,50396
63779525791079,33928,50397
63779525791089,33834,50400
63779525791099,33732,50112
63779525791109,33618,50600
63779525791119,33513,50468
63779525791129,33408,50564
63779525791139,33306,50456
63779525791149,33205,50533
63779525791159,33120,50552
63779525791162,33049,50464
63779525791172,32972,50484
63779525791182,32933,50116
63779525791192,32900,50456
63779525791202,32877,50600
63779525791212,32876,50404
63779525791222,32876,50388
63779525791232,32892,50496
63779525791242,32928,50560
63779525791252,32960,50504
63779525791262,33009,50368
63779525791281,33040,50640
63779525791291,33064,50532
63779525791301,33072,50512
63779525791311,33074,50416
63779525791321,33066,50352
63779525791331,33044,50476
63779525791341,33009,50344
63779525791351,32986,50640
63779525791361,32960,50616
63779525791371,32948,50352
63779525791381,32904,50589
63779525791391,32872,50488
63779525791401,32840,50368
63779525791411,32796,50604
63779525791421,32768,50473
63779525791431,32740,50388
63779525791441,32704,50640
63779525791451,32680,50624
63779525791461,32632,50600
63779525791473,32599,50464
63779525791483,32560,50392
63779525791493,32516,50640
63779525791503,32492,50488
63779525791513,32468,50624
63779525791523,32464,50368
63779525791533,32456,50408
63779525791543,32452,50392
63779525791553,32464,50408
63779525791563,32466,50624
63779525791564,32480,50360
63779525791574,32484,50580
63779525791584,32492,50384
63779525791594,32496,50612
63779525791604,32498,50415
63779525791614,32498,50644
63779525791624,32496,50380
63779525791634,32492,50212
63779525791644,32488,50544
63779525791654,32482,50593
63779525791664,32480,50208
63779525791683,32469,50644
63779525791693,32480,50576
63779525791703,32480,50360
63779525791713,32480,50388
63779525791723,32492,50644
63779525791733,32477,50628
63779525791743,32452,50660
63779525791753,32428,50353
63779525791763,32405,50568
63779525791774,32424,50584
63779525791784,32442,50599
63779525791794,32528,50420
63779525791804,32662,50360
63779525791814,32864,50368
63779525791824,33080,50592
63779525791834,33318,50456
63779525791844,33534,50456
63779525791854,33698,50201
63779525791864,33843,50609
63779525791876,33952,50500
63779525791886,33994,50388
63779525791896,33996,50628
63779525791906,33944,50416
63779525791916,33884,50588
63779525791926,33808,50496
63779525791936,33707,50508
63779525791946,33620,50634
63779525791956,33524,50336
63779525791966,33421,50380
63779525791976,33316,50368
63779525791986,33208,50644
63779525791996,33108,50385
63779525792006,33018,50416
63779525792016,32940,50472
63779525792026,32876,50624
63779525792036,32812,50404
63779525792046,32788,50641
63779525792056,32764,50644
63779525792066,32760,50500
63779525792076,32768,50632
63779525792077,32792,50623
63779525792087,32812,50097
63779525792097,32836,50636
63779525792107,32864,50388
63779525792117,32892,50388
63779525792127,32900,50608
63779525792137,32908,50428
63779525792147,32917,50432
63779525792157,32914,50344
63779525792167,32905,50368
63779525792177,32884,50356
63779525792198,32864,50629
63779525792208,32844,50624
63779525792218,32818,50172
63779525792228,32794,50364
63779525792238,32764,50392
63779525792248,32724,50664
63779525792258,32692,50373
63779525792268,32664,50448
63779525792278,32632,50452
63779525792280,32604,50368
63779525792290,32568,50600
63779525792300,32544,50332
63779525792310,32512,50624
63779525792320,32512,50360
63779525792330,32492,50648
63779525792340,32476,50648
63779525792350,32460,50492
63779525792360,32448,50448
63779525792370,32437,50096
63779525792380,32436,50368
63779525792390,32424,50540
63779525792401,32417,50417
63779525792411,32420,50356
63779525792421,32421,50596
63779525792431,32408,50376
63779525792441,32412,50436
63779525792451,32396,50632
63779525792461,32397,50610
63779525792471,32408,50624
63779525792481,32416,50408
63779525792491,32412,50488
63779525792501,32412,50636
63779525792512,32388,50640
63779525792522,32378,50080
63779525792532,32348,50504
63779525792542,32356,50468
63779525792552,32392,50628
63779525792562,32464,50632
63779525792572,32588,50472
63779525792582,32752,50496
63779525792592,32937,50632
63779525792602,33156,50381
63779525792601,33348,50624
63779525792611,33520,50348
63779525792621,33632,50364
63779525792631,33704,50404
63779525792641,33737,50482
63779525792651,33722,50624
63779525792661,33680,50271
63779525792671,33612,50569
63779525792681,33537,50468
63779525792691,33449,50392
63779525792701,33360,50549
63779525792722,33279,50628
63779525792732,33182,50600
63779525792742,33068,50532
63779525792752,32963,50380
63779525792762,32860,50572
63779525792772,32780,50532
63779525792782,32712,50100
63779525792792,32660,50620
63779525792802,32620,50629
63779525792813,32592,50616
63779525792823,32584,50592
63779525792833,32589,50508
63779525792843,32594,50580
63779525792853,32610,50352
63779525792863,32648,50344
63779525792873,32668,50560
63779525792883,32693,50591
63779525792893,32700,50432
63779525792903,32716,50192
63779525792912,32728,50356
63779525792922,32728,50596
63779525792932,32712,50480
63779525792942,32692,50589
63779525792952,32670,50398
63779525792962,32652,50632
63779525792972,32620,50600
63779525792982,32596,50400
63779525792992,32556,50356
63779525793002,32544,50480
63779525793012,32521,50340
63779525793011,32496,50497
63779525793021,32459,50384
63779525793031,32428,50352
63779525793041,32408,50384
63779525793051,32381,50624
63779525793061,32360,50524
63779525793071,32344,50344
63779525793081,32324,50552
63779525793091,32300,50416
63779525793101,32297,50332
63779525793111,32281,50584
63779525793132,32261,50628
63779525793142,32256,50348
63779525793152,32240,50557
63779525793162,32234,50392
63779525793172,32220,50360
63779525793182,32216,50668
63779525793192,32204,50368
63779525793202,32209,50356
63779525793212,32217,50404
63779525793223,32228,50504
63779525793233,32228,50605
63779525793243,32228,50388
63779525793253,32204,50360
63779525793263,32190,50408
63779525793273,32192,50084
63779525793283,32204,50353
63779525793293,32248,50412
63779525793303,32336,50616
63779525793313,32488,50515
63779525793324,32683,50492
63779525793334,32892,50584
63779525793344,33116,50556
63779525793354,33312,50356
63779525793364,33496,50336
63779525793374,33621,50628
63779525793384,33701,50376
63779525793394,33732,50496
63779525793404,33728,50573
63779525793414,33685,50636
63779525793417,33616,50580
63779525793427,33528,50640
63779525793437,33437,50440
63779525793447,33348,50620
63779525793457,33244,50408
63779525793467,33148,50368
63779525793477,33040,50536
63779525793487,32932,50597
63779525793497,32844,50472
63779525793507,32760,50640
63779525793517,32696,50380
63779525793528,32644,50354
63779525793538,32600,50597
63779525793548,32574,50624
63779525793558,32553,50613
63779525793568,32564,50508
63779525793578,32576,50424
63779525793588,32594,50612
63779525793598,32624,50632
63779525793608,32650,50640
63779525793618,32688,50372
63779525793629,32705,50592
63779525793639,32708,50545
63779525793649,32724,50340
63779525793659,32716,50504
63779525793669,32712,50408
63779525793679,32684,50488
63779525793689,32656,50548
63779525793699,32640,50640
63779525793709,32608,50125
63779525793719,32576,50564
63779525793729,32544,50348
63779525793739,32504,50348
63779525793749,32474,50544
63779525793759,32448,50540
63779525793769,32412,50340
63779525793779,32362,50384
63779525793789,32320,50372
63779525793799,32290,50284
63779525793809,32260,50296
63779525793819,32237,50356
63779525793831,32228,50636
63779525793841,32204,50532
63779525793851,32204,50332
63779525793861,32180,50340
63779525793871,32172,50532
63779525793881,32152,50632
63779525793891,32148,50392
63779525793901,32132,50372
63779525793911,32132,50628
63779525793921,32129,50600
63779525793931,32120,50592
63779525793941,32132,50340
63779525793951,32144,50465
63779525793961,32168,50580
63779525793971,32172,50388
63779525793981,32149,50372
63779525793991,32140,50564
63779525794001,32108,50456
63779525794011,32117,50380
63779525794021,32141,50600
63779525794031,32209,50552
63779525794042,32348,50472
63779525794052,32528,50336
63779525794062,32738,50576
63779525794072,32968,50624
63779525794082,33185,50633
63779525794092,33360,50444
63779525794102,33524,50408
63779525794112,33614,50552
63779525794122,33665,50340
63779525794132,33656,50393
63779525794143,33601,50512
63779525794153,33544,50364
63779525794163,33467,50368
63779525794173,33376,50545
63779525794183,33288,50352
63779525794193,33181,50388
63779525794203,33092,50088
63779525794213,32992,50428
63779525794223,32888,50609
63779525794233,32788,50516
63779525794244,32693,50544
63779525794254,32624,50624
63779525794264,32568,50384
63779525794274,32532,50376
63779525794284,32496,50344
63779525794294,32480,50612
63779525794304,32486,50586
63779525794314,32496,50388
63779525794324,32520,50552
63779525794334,32560,50324
63779525794344,32580,50624
63779525794354,32609,50352
63779525794364,32624,50348
63779525794374,32632,50397
63779525794384,32636,50432
63779525794394,32609,50340
63779525794404,32605,50536
63779525794414,32572,50464
63779525794424,32544,50352
63779525794434,32505,50372
63779525794444,32464,50340
63779525794455,32441,50124
63779525794465,32412,50356
63779525794475,32380,50616
63779525794485,32336,50380
63779525794495,32312,50592
63779525794505,32272,50400
63779525794515,32240,50088
63779525794525,32216,50648
63779525794535,32193,50612
63779525794545,32157,50588
63779525794556,32136,50510
63779525794566,32129,50528
63779525794576,32116,50360
63779525794586,32096,50532
63779525794596,32081,50337
63779525794606,32076,50544
63779525794616,32065,50572
63779525794626,32060,50608
63779525794636,32066,50336
63779525794646,32064,50601
63779525794656,32064,50434
63779525794658,32064,50628
63779525794668,32058,50340
63779525794678,32040,50624
63779525794688,32036,50560
63779525794698,32044,50462
63779525794708,32048,50416
63779525794718,32041,50360
63779525794728,32021,50472
63779525794738,31992,50428
63779525794748,31972,50324
63779525794758,31960,50400
63779525794778,31992,50508
63779525794788,32064,50336
63779525794798,32196,50636
63779525794808,32384,50448
63779525794818,32596,50376
63779525794828,32824,50520
63779525794838,33028,50376
63779525794848,33220,50634
63779525794858,33372,50356
63779525794859,33461,50480
63779525794869,33516,50352
63779525794879,33505,50496
63779525794889,33472,50604
63779525794899,33409,50464
63779525794909,33324,50368
63779525794919,33239,50628
63779525794929,33125,50604
63779525794939,33028,50561
63779525794949,32920,50368
63779525794959,32824,50608
63779525794970,32732,50388
63779525794980,32628,50488
63779525794990,32560,50633
63779525795000,32496,50488
63779525795010,32449,50624
63779525795020,32416,50604
63779525795030,32396,50616
63779525795040,32384,50508
63779525795050,32387,50333
63779525795060,32392,50368
63779525795070,32405,50576
63779525795084,32432,50340
63779525795094,32456,50481
63779525795104,32474,50464
63779525795114,32481,50456
63779525795124,32496,50364
63779525795134,32488,50384
63779525795144,32472,50372
63779525795154,32442,50556
63779525795164,32418,50584
63779525795174,32385,50608
63779525795184,32348,50430
63779525795189,32304,50469
63779525795199,32280,50336
63779525795209,32232,50344
63779525795219,32200,50480
63779525795229,32152,50568
63779525795239,32113,50540
63779525795249,32084,50512
63779525795259,32048,50600
63779525795269,32016,50504
63779525795279,31994,50472
63779525795289,31971,50600
63779525795307,31960,50569
63779525795317,31948,50561
63779525795327,31950,50616
63779525795337,31944,50604
63779525795347,31936,50468
63779525795357,31920,50332
63779525795367,31925,50592
63779525795377,31920,50560
63779525795387,31909,50524
63779525795397,31900,50454
63779525795404,31908,50588
63779525795414,31900,50332
63779525795424,31905,50596
63779525795434,31900,50333
63779525795444,31900,50608
63779525795454,31885,50400
63779525795464,31868,50540
63779525795474,31876,50608
63779525795484,31872,50376
63779525795494,31872,50621
63779525795504,31871,50448
63779525795505,31832,50465
63779525795515,31800,50608
63779525795525,31778,50336
63779525795535,31788,50408
63779525795545,31828,50584
63779525795555,31928,50608
63779525795565,32077,50640
63779525795575,32274,50476
63779525795585,32496,50332
63779525795595,32736,50368
63779525795605,32948,50320
63779525795627,33137,50444
63779525795637,33268,50566
63779525795647,33360,50604
63779525795657,33392,50432
63779525795667,33372,50576
63779525795677,33332,50168
63779525795687,33244,50404
63779525795697,33162,50616
63779525795707,33072,50004
63779525795717,32972,50612
63779525795727,32872,50382
63779525795737,32765,50496
63779525795747,32660,50328
63779525795757,32574,50320
63779525795767,32488,50620
63779525795777,32416,50328
63779525795787,32348,50212
63779525795797,32298,50580
63779525795807,32264,50348
63779525795817,32255,50344
63779525795818,32235,50424
63779525795828,32249,50632
63779525795838,32276,50352
63779525795848,32312,50329
63779525795858,32352,50625
63779525795868,32376,50356
63779525795878,32400,50608
63779525795888,32412,50328
63779525795898,32426,50612
63779525795908,32416,50340
63779525795918,32396,50400
63779525795928,32372,50645
63779525795939,32341,50388
63779525795949,32320,50340
63779525795959,32282,50572
63779525795969,32249,50335
63779525795979,32202,50452
63779525795989,32168,50388
63779525795999,32144,50488
63779525796009,32097,50416
63779525796019,32056,50588
63779525796029,32012,50620
63779525796049,31981,50480
63779525796059,31956,50521
63779525796069,31937,50633
63779525796079,31912,50540
63779525796089,31889,50601
63779525796099,31876,50348
63779525796109,31872,50600
63779525796119,31864,50572
63779525796129,31860,50432
63779525796131,31852,50466
63779525796141,31844,50628
63779525796151,31841,50616
63779525796161,31840,50468
63779525796171,31856,50412
63779525796181,31868,50376
63779525796191,31860,50512
63779525796201,31871,50352
63779525796211,31855,50332
63779525796221,31844,50028
63779525796231,31830,50593
63779525796240,31830,50632
63779525796250,31840,50584
63779525796260,31852,50360
63779525796270,31852,50628
63779525796280,31824,50592
63779525796290,31796,50616
63779525796300,31770,50497
63779525796310,31768,50416
63779525796320,31813,50488
63779525796330,31917,50360
63779525796341,32058,50460
63779525796351,32260,50349
63779525796361,32472,50336
63779525796371,32704,50344
63779525796381,32922,50484
63779525796391,33120,50556
63779525796401,33261,50540
63779525796411,33356,50396
63779525796421,33388,50421
63779525796431,33377,50476
63779525796441,33324,50368
63779525796451,33252,50644
63779525796461,33164,50592
63779525796471,33074,50646
63779525796481,32976,50348
63779525796491,32865,50647
63779525796501,32760,50420
63779525796511,32656,50604
63779525796521,32560,50576
63779525796531,32484,50384
63779525796542,32420,50036
63779525796552,32360,50640
63779525796562,32324,50385
63779525796572,32284,50480
63779525796582,32268,50541
63779525796592,32264,50368
63779525796602,32280,50364
63779525796612,32301,50468
63779525796622,32329,50552
63779525796632,32351,50644
63779525796643,32384,50344
63779525796653,32410,50392
63779525796663,32414,50350
63779525796673,32409,50652
63779525796683,32402,50372
63779525796693,32388,50378
63779525796703,32380,50648
63779525796713,32348,50428
63779525796723,32324,50640
63779525796733,32296,50652
63779525796745,32264,50412
63779525796755,32236,50528
63779525796765,32196,50664
63779525796775,32156,50508
63779525796785,32121,50568
63779525796795,32096,50497
63779525796805,32064,50372
63779525796815,32040,50444
63779525796825,32004,50608
63779525796835,31984,50393
63779525796845,31964,50480
63779525796855,31944,50568
63779525796865,31936,50508
63779525796875,31921,50520
63779525796885,31908,50620
63779525796895,31896,50636
63779525796905,31896,50672
63779525796915,31876,50532
63779525796925,31884,50448
63779525796935,31880,50504
63779525796945,31885,50432
63779525796957,31880,50553
63779525796967,31881,50672
63779525796977,31886,50446
63779525796987,31888,50640
63779525796997,31876,50376
63779525797007,31876,50460
63779525797017,31878,50660
63779525797027,31892,50372
63779525797037,31882,50664
63779525797047,31856,50624
63779525797057,31824,50660
63779525797067,31788,50636
63779525797077,31772,50420
63779525797087,31809,50656
63779525797097,31908,50368
63779525797107,32052,50440
63779525797117,32241,50516
63779525797127,32472,50648
63779525797137,32701,50397
63779525797147,32932,50384
63779525797157,33144,50384
63779525797167,33312,50384
63779525797177,33416,50656
63779525797187,33476,50672
63779525797197,33460,50445
63779525797207,33412,50600
63779525797217,33348,50392
63779525797227,33252,50581
63779525797237,33152,50448
63779525797247,33057,50400
63779525797258,32960,50416
63779525797268,32856,50608
63779525797278,32748,50672
63779525797288,32656,50496
63779525797298,32580,50377
63779525797308,32514,50504
63779525797318,32468,50648
63779525797328,32424,50472
63779525797338,32396,50552
63779525797348,32372,50449
63779525797349,32371,50588
63779525797359,32384,50180
63779525797369,32398,50668
63779525797379,32432,50492
63779525797389,32458,50529
63779525797399,32488,50460
63779525797409,32504,50568
63779525797419,32505,50522
63779525797429,32507,50392
63779525797439,32508,50388
63779525797449,32492,50428
63779525797459,32477,50520
63779525797468,32456,50385
63779525797478,32429,50608
63779525797488,32396,50680
63779525797498,32376,50664
63779525797508,32327,50668
63779525797518,32296,50396
63779525797528,32266,50464
63779525797538,32252,50696
63779525797548,32228,50338
63779525797558,32196,50388
63779525797568,32164,50644
63779525797581,32136,50400
63779525797591,32108,50644
63779525797601,32108,50400
63779525797611,32088,50400
63779525797621,32076,50592
63779525797631,32068,50408
63779525797641,32051,50528
63779525797651,32052,50492
63779525797661,32037,50588
63779525797671,32028,50396
63779525797682,32016,50404
63779525797692,32016,50688
63779525797702,32020,50616
63779525797712,32024,50656
63779525797722,32022,50640
63779525797732,32020,50392
63779525797742,32016,50556
63779525797752,32012,50682
63779525797762,32017,50608
63779525797772,32026,50397
63779525797783,32040,50200
63779525797793,32032,50402
63779525797803,32006,50440
63779525797813,31973,50716
63779525797823,31948,50688
63779525797833,31948,50568
63779525797843,32010,50596
63779525797853,32120,50400
63779525797863,32284,50522
63779525797873,32480,50626
63779525797883,32696,50666
63779525797893,32928,50680
63779525797903,33153,50576
63779525797913,33349,50400
63779525797923,33496,50432
63779525797933,33584,50469
63779525797943,33624,50664
63779525797953,33617,50613
63779525797963,33560,50388
63779525797973,33500,50648
63779525797984,33416,50484
63779525797994,33332,50404
63779525798004,33240,50412
63779525798014,33140,50405
63779525798024,33045,50636
63779525798034,32936,50372
63779525798044,32852,50600
63779525798054,32772,50644
63779525798064,32724,50616
63779525798074,32664,50413
63779525798084,32628,50488
63779525798094,32604,50432
63779525798104,32592,50664
63779525798114,32593,50424
63779525798124,32608,50664
63779525798134,32624,50632
63779525798144,32653,50413
63779525798154,32682,50512
63779525798164,32714,50668
63779525798174,32712,50388
63779525798186,32725,50693
63779525798196,32716,50624
63779525798206,32708,50524
63779525798216,32696,50397
63779525798226,32668,50388
63779525798236,32632,50524
63779525798246,32604,50450
63779525798256,32569,50592
63779525798266,32540,50392
63779525798276,32509,50688
63779525798286,32480,50696
63779525798287,32460,50680
63779525798297,32432,50496
63779525798307,32410,50480
63779525798317,32384,50629
63779525798327,32356,50388
63779525798337,32336,50596
63779525798347,32324,50640
63779525798357,32304,50524
63779525798367,32296,50488
63779525798377,32280,50544
63779525798387,32277,50408
63779525798407,32276,50552
63779525798417,32280,50440
63779525798427,32272,50606
63779525798437,32278,50524
63779525798447,32272,50461
63779525798457,32280,50476
63779525798467,32282,50648
63779525798477,32284,50448
63779525798487,32292,50433
63779525798489,32280,50592
63779525798499,32276,50400
63779525798509,32270,50617
63779525798519,32274,50588
63779525798529,32290,50548
63779525798539,32297,50668
63779525798549,32286,50384
63779525798559,32248,50424
63779525798569,32209,50421
63779525798579,32201,50616
63779525798589,32217,50680
63779525798619,32292,50600
63779525798629,32424,50401
63779525798639,32592,50464
63779525798649,32802,50584
63779525798659,33032,50406
63779525798669,33265,50648
63779525798679,33488,50552
63779525798689,33673,50676
63779525798699,33810,50680
63779525798690,33880,50008
63779525798700,33900,50376
63779525798710,33865,50516
63779525798720,33797,50417
63779525798730,33736,50540
63779525798740,33656,50400
63779525798750,33576,50624
63779525798760,33496,50424
63779525798770,33390,50683
63779525798780,33284,50430
63779525798790,33192,50436
63779525798800,33120,50640
63779525798812,33044,50668
63779525798822,32992,50410
63779525798832,32940,50665
63779525798842,32896,50664
63779525798852,32876,50392
63779525798862,32868,50676
63779525798872,32864,50680
63779525798882,32884,50613
63779525798892,32917,50409
63779525798902,32940,50616
63779525798912,32952,50624
63779525798922,32980,50424
63779525798932,32972,50672
63779525798942,32981,50633
63779525798952,32972,50388
63779525798962,32952,50480
63779525798972,32930,50524
63779525798982,32904,50500
63779525798992,32872,50152
63779525799002,32848,50664
63779525799012,32808,50416
63779525799022,32784,50672
63779525799032,32740,50432
63779525799042,32712,50384
63779525799052,32668,50652
63779525799062,32648,50400
63779525799072,32612,50472
63779525799082,32593,50400
63779525799092,32562,50428
63779525799102,32537,50520
63779525799112,32516,50460
63779525799123,32498,50660
63779525799133,32481,50692
63779525799143,32480,50396
63779525799153,32472,50664
63779525799163,32476,50529
63779525799173,32464,50424
63779525799183,32472,50692
63779525799193,32464,50564
63779525799203,32472,50421
63779525799213,32465,50412
63779525799223,32464,50666
63779525799233,32464,50440
63779525799243,32458,50012
63779525799253,32461,50292
63779525799263,32456,50688
63779525799273,32456,50496
63779525799283,32466,50588
63779525799293,32464,50621
63779525799303,32472,50528
63779525799313,32448,50701
63779525799324,32444,50604
63779525799334,32440,50636
63779525799344,32442,50436
63779525799354,32456,50684
63779525799364,32442,50476
63779525799374,32416,50412
63779525799384,32386,50541
63779525799394,32352,50352
63779525799404,32352,50633
63779525799414,32408,50400
63779525799425,32536,50628
63779525799435,32716,50532
63779525799445,32962,50520
63779525799455,33224,50409
63779525799465,33496,50410
63779525799475,33736,50458
63779525799485,33952,50068
63779525799495,34102,50388
63779525799505,34208,50400
63779525799515,34224,50652
63779525799526,34200,50164
63779525799536,34136,50688
63779525799546,34068,50514
63779525799556,33976,50633
63779525799566,33874,50520
63779525799576,33780,50408
63779525799586,33696,50400
63779525799596,33600,50516
63779525799606,33516,50445
63779525799616,33434,50424
