OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valL,valR
13751354600,63778385197537,0.5076763,0.5394895,0.4549664,0.5422844,-15.1532,2.210168,-1.730989,-0.054253,-0.7217109,0.0469429,-0.6884667,0,0,0,0,0,0,0,15.15083,-2.207628,1.70536,-0.08858588,-0.9960662,0.002156681,-0.03275699,0.003159943,-0.02673743,0.02801288,0.001921371,-0.02452075,-0.05218506,0.1128387,0.9922333,-0.045578,0.1186523,0.9918823,True,True
13751363087,63778385197547,0.516643,0.5387073,0.4670759,0.5419009,-15.15316,2.210145,-1.73103,-0.05442148,-0.7219611,0.046784,-0.6882019,0,0,0,0,0,0,0,15.15098,-2.207554,1.705255,-0.08824604,-0.996097,0.001848368,-0.03256424,0.003140152,-0.02664816,0.02820344,0.002041199,-0.02490094,-0.02864075,0.1106873,0.9934387,-0.01379395,0.1176605,0.9929504,True,True
13751371214,63778385197558,0.5330291,0.5338501,0.4846291,0.5270745,-15.15318,2.210157,-1.731112,-0.05466984,-0.7220248,0.04656301,-0.6881304,0,0,0,0,0,0,0,15.15121,-2.207433,1.704992,-0.08774232,-0.9961421,0.001457136,-0.03233418,0.003337753,-0.02702692,0.0284097,0.002108932,-0.02521419,0.01452637,0.09664917,0.9952087,0.0324707,0.074646,0.9966736,True,True
13751378846,63778385197569,0.5434482,0.518514,0.5905791,0.426938,-15.15314,2.210158,-1.731171,-0.0547005,-0.7220383,0.0462211,-0.6881369,0,0,0,0,0,0,0,15.15144,-2.207363,1.704755,-0.08574925,-0.9963163,0.0009881646,-0.03206525,0.003543961,-0.02767101,0.02867545,0.002047012,-0.02516075,0.04211426,0.05183411,0.997757,0.2924194,-0.2050934,0.934021,True,True
13751386490,63778385197569,0.6449634,0.4378135,NaN,NaN,-15.15314,2.210158,-1.731171,-0.0547005,-0.7220383,0.0462211,-0.6881369,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08762891,-0.9961074,-0.009553513,-0.03180785,0.003378006,-0.02728348,NaN,NaN,NaN,0.2926178,-0.1745911,0.940155,NaN,NaN,NaN,True,False
13751394914,63778385197581,0.6049082,0.486298,0.5744736,0.4725728,-15.1531,2.210144,-1.731203,-0.05490479,-0.7222529,0.0459346,-0.6879144,0,0,0,0,0,0,0,15.15214,-2.211933,1.708815,-0.08499996,-0.9963808,0.0004120556,-0.0311705,-0.0004739533,-0.02478613,0.02925148,-0.003104614,-0.01998904,0.2007294,-0.04200745,0.9787292,0.2601776,-0.08213806,0.9620514,True,True
13751402201,63778385197592,NaN,NaN,NaN,NaN,-15.15313,2.210079,-1.731266,-0.0548228,-0.7223521,0.0456048,-0.6878387,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08713085,-0.9961444,-0.01022185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751410269,63778385197592,NaN,NaN,NaN,NaN,-15.15313,2.210079,-1.731266,-0.0548228,-0.7223521,0.0456048,-0.6878387,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08713085,-0.9961444,-0.01022185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751418472,63778385197603,NaN,NaN,NaN,NaN,-15.15311,2.2101,-1.731307,-0.05511914,-0.7223819,0.04557804,-0.6877855,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08734766,-0.9961224,-0.01051487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751426911,63778385197614,NaN,NaN,NaN,NaN,-15.15312,2.210132,-1.731313,-0.05528142,-0.722501,0.04571174,-0.6876386,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08758006,-0.9961015,-0.01056065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751435315,63778385197626,NaN,NaN,NaN,NaN,-15.15318,2.210109,-1.73138,-0.05537144,-0.7225289,0.04582603,-0.6875944,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08775099,-0.9960865,-0.01054787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751442892,63778385197626,NaN,NaN,NaN,NaN,-15.15318,2.210109,-1.73138,-0.05537144,-0.7225289,0.04582603,-0.6875944,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08775099,-0.9960865,-0.01054787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751451250,63778385197636,NaN,NaN,NaN,NaN,-15.15316,2.210094,-1.731373,-0.05547743,-0.7226099,0.04607283,-0.6874843,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08804331,-0.9960619,-0.01044295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751459547,63778385197647,NaN,NaN,NaN,NaN,-15.15321,2.210101,-1.731381,-0.0555415,-0.722698,0.04619848,-0.687378,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08819235,-0.9960491,-0.01040387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751467863,63778385197658,NaN,NaN,NaN,NaN,-15.15313,2.210147,-1.731419,-0.05565988,-0.7227584,0.04629,-0.6872988,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08836084,-0.9960338,-0.01043966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751476100,63778385197658,NaN,NaN,NaN,NaN,-15.15313,2.210147,-1.731419,-0.05565988,-0.7227584,0.04629,-0.6872988,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08836084,-0.9960338,-0.01043966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751484460,63778385197670,NaN,NaN,NaN,NaN,-15.15313,2.210131,-1.731434,-0.05575518,-0.7229162,0.0463504,-0.6871209,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08846575,-0.996024,-0.01049186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751492766,63778385197682,NaN,NaN,NaN,NaN,-15.15318,2.210158,-1.73145,-0.05585423,-0.7231577,0.04641694,-0.6868543,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08856454,-0.9960145,-0.01055155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751501129,63778385197682,NaN,NaN,NaN,NaN,-15.15318,2.210158,-1.73145,-0.05585423,-0.7231577,0.04641694,-0.6868543,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08856454,-0.9960145,-0.01055155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751509638,63778385197698,NaN,NaN,NaN,NaN,-15.15322,2.210128,-1.731502,-0.05592782,-0.7233329,0.046447,-0.6866618,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08862142,-0.9960088,-0.01061187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751517828,63778385197705,NaN,NaN,NaN,NaN,-15.15322,2.21015,-1.731558,-0.05603939,-0.7235071,0.04667397,-0.6864538,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08888402,-0.9959862,-0.01053984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751526892,63778385197715,NaN,NaN,NaN,NaN,-15.15334,2.210171,-1.731596,-0.05597236,-0.7236775,0.04672208,-0.6862763,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08884163,-0.9959909,-0.01045781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751535434,63778385197726,NaN,NaN,NaN,NaN,-15.15332,2.210204,-1.73165,-0.05588918,-0.7239754,0.04703146,-0.6859477,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.088995,-0.9959803,-0.01015498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13751544527,63778385197726,0.5593905,0.401108,NaN,NaN,-15.15332,2.210204,-1.73165,-0.05588918,-0.7239754,0.04703146,-0.6859477,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.088995,-0.9959803,-0.01015498,-0.03088155,0.004065369,-0.03349898,NaN,NaN,NaN,0.08076477,-0.2809601,0.9562988,NaN,NaN,NaN,True,False
13751552947,63778385197738,0.6753075,0.4131489,NaN,NaN,-15.15332,2.210201,-1.731685,-0.05577807,-0.7241509,0.04732956,-0.685751,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08913676,-0.995971,-0.009823127,-0.03068973,0.00255661,-0.02337976,NaN,NaN,NaN,0.3545685,-0.2338715,0.9052887,NaN,NaN,NaN,True,False
13751561694,63778385197750,0.6287103,0.5109947,NaN,NaN,-15.15352,2.210149,-1.731755,-0.05561061,-0.7244049,0.04758569,-0.6854784,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.08918151,-0.9959702,-0.009485167,-0.03070432,0.003313141,-0.02609199,NaN,NaN,NaN,0.2589111,0.02877808,0.9654694,NaN,NaN,NaN,True,False
13751570359,63778385197760,0.6241589,0.5197277,0.5459979,0.5272318,-15.15349,2.210193,-1.731831,-0.05564702,-0.7246329,0.04783504,-0.6852171,0,0,0,0,0,0,0,15.15304,-2.206962,1.704679,-0.08713005,-0.9961963,0.001063022,-0.03084871,0.003644577,-0.02707628,0.02993576,0.002818832,-0.0272271,0.2477417,0.05371094,0.9673309,0.190918,0.07376099,0.9788208,True,True
13751579131,63778385197760,0.598546,0.5370115,0.5597392,0.5550666,-15.15349,2.210193,-1.731831,-0.05564702,-0.7246329,0.04783504,-0.6852171,0,0,0,0,0,0,0,15.15273,-2.207402,1.706118,-0.08735834,-0.9961764,0.001033306,-0.03099036,0.003749527,-0.02770218,0.0294716,0.001834061,-0.02372432,0.1839752,0.1040192,0.9774017,0.2228699,0.1513977,0.9630127,True,True
13751587824,63778385197772,0.5940934,0.5462792,0.5461004,0.5482029,-15.15351,2.210193,-1.731927,-0.055632,-0.7248886,0.04808066,-0.6849306,0,0,0,0,0,0,0,15.15257,-2.207562,1.706737,-0.08776139,-0.9961407,0.001261033,-0.03123079,0.003438278,-0.02671129,0.02935171,0.001823074,-0.02367021,0.1722565,0.1305542,0.9763489,0.1899872,0.1332855,0.9726868,True,True
13751596052,63778385197784,0.5852624,0.5434182,0.5346327,0.5460627,-15.1536,2.210183,-1.732,-0.05563661,-0.7251855,0.04821012,-0.6846068,0,0,0,0,0,0,0,15.15255,-2.207526,1.706728,-0.08809188,-0.9961114,0.001381673,-0.03138001,0.003355514,-0.02653876,0.0292748,0.001958878,-0.02400568,0.150116,0.1229095,0.9809875,0.1614227,0.1279297,0.9785461,True,True
13751604453,63778385197795,0.5729791,0.5432436,0.516939,0.5462461,-15.15358,2.210219,-1.73207,-0.05558776,-0.7255422,0.0484136,-0.6842183,0,0,0,0,0,0,0,15.15243,-2.207424,1.706349,-0.08857682,-0.9960681,0.001604668,-0.03153784,0.003425964,-0.02677243,0.0292274,0.002165375,-0.0246698,0.1186981,0.1229401,0.9852753,0.1163177,0.1292725,0.9847565,True,True
13751612925,63778385197795,0.5690935,0.5471435,0.5130532,0.5454248,-15.15358,2.210219,-1.73207,-0.05558776,-0.7255422,0.0484136,-0.6842183,0,0,0,0,0,0,0,15.15229,-2.207557,1.706775,-0.08868785,-0.9960582,0.001610699,-0.03168225,0.003222153,-0.02615952,0.02910323,0.002103363,-0.02443065,0.1085205,0.1342163,0.9849854,0.1063385,0.1270752,0.9861603,True,True
13751623672,63778385197806,0.5687766,0.5472894,0.5153122,0.5449826,-15.15361,2.210198,-1.732177,-0.05553674,-0.7257544,0.04850227,-0.683991,0,0,0,0,0,0,0,15.15232,-2.207572,1.706956,-0.08866095,-0.9960604,0.001700285,-0.03168146,0.003178742,-0.02609903,0.02908246,0.002072342,-0.02434288,0.1076965,0.1346436,0.9850159,0.1121826,0.1257324,0.9856873,True,True
13751629427,63778385197806,0.568672,0.5473953,0.5098984,0.5469643,-15.15361,2.210198,-1.732177,-0.05553674,-0.7257544,0.04850227,-0.683991,0,0,0,0,0,0,0,15.15232,-2.207588,1.706982,-0.08873972,-0.9960534,0.001704195,-0.03169406,0.003124023,-0.02597238,0.02910092,0.002095001,-0.02441618,0.1074219,0.1349487,0.9850006,0.09812927,0.1315765,0.9864349,True,True
13751637787,63778385197823,0.5684042,0.546551,0.5095523,0.5525293,-15.15376,2.210227,-1.732244,-0.05548089,-0.7260273,0.04847868,-0.6837077,0,0,0,0,0,0,0,15.15245,-2.207761,1.70739,-0.0886419,-0.9960621,0.001689169,-0.03169678,0.003101761,-0.02593701,0.02908775,0.001832092,-0.02377194,0.1067657,0.1325531,0.9853973,0.09701538,0.1473999,0.9842987,True,True
13751646144,63778385197832,0.5688463,0.5461177,0.509411,0.5494946,-15.15381,2.210239,-1.732331,-0.05548592,-0.7262919,0.04868967,-0.6834111,0,0,0,0,0,0,0,15.15251,-2.207748,1.707401,-0.08877779,-0.9960498,0.001832404,-0.03170294,0.003084137,-0.02590863,0.02910084,0.001899017,-0.02395242,0.1079254,0.1313019,0.9854431,0.09677124,0.1387939,0.9855652,True,True
13751654619,63778385197840,0.5653902,0.5455138,0.5077735,0.5454276,-15.15386,2.210236,-1.732423,-0.05547782,-0.7265733,0.04872353,-0.6831102,0,0,0,0,0,0,0,15.15256,-2.207682,1.707306,-0.08881537,-0.9960464,0.00184608,-0.03171541,0.003058121,-0.02585706,0.02911408,0.002050446,-0.02437804,0.09901428,0.1296997,0.9865875,0.09268188,0.1272583,0.9875183,True,True
13751662880,63778385197849,0.5671542,0.5447552,0.5093072,0.548495,-15.15402,2.210331,-1.732508,-0.05536545,-0.7268671,0.04872683,-0.6828066,0,0,0,0,0,0,0,15.15271,-2.207839,1.707569,-0.08863436,-0.9960624,0.001901607,-0.0317166,0.003054413,-0.025867,0.02908559,0.001929764,-0.02401221,0.1036072,0.1274719,0.9864044,0.09654236,0.1359558,0.9859924,True,True
13751671229,63778385197860,0.5658865,0.5460109,0.5098618,0.5488983,-15.15405,2.210382,-1.732587,-0.0553668,-0.7272819,0.04886518,-0.6823547,0,0,0,0,0,0,0,15.15273,-2.207895,1.707666,-0.0886991,-0.9960565,0.001957322,-0.0317178,0.003050705,-0.02585706,0.02908182,0.00192424,-0.02398592,0.1002808,0.1311035,0.9862823,0.09796143,0.137085,0.9857025,True,True
13751679402,63778385197871,0.5661655,0.5457364,0.5100069,0.5483106,-15.15411,2.210398,-1.732739,-0.05513922,-0.7276416,0.04893323,-0.6819846,0,0,0,0,0,0,0,15.15279,-2.207921,1.707838,-0.08850494,-0.9960734,0.002172018,-0.03172255,0.003035462,-0.02584251,0.02907805,0.001918716,-0.02395961,0.1010132,0.1303101,0.9863129,0.09835815,0.1354065,0.9858856,True,True
13751687735,63778385197871,0.566451,0.5454782,0.5100572,0.5485203,-15.15411,2.210398,-1.732739,-0.05513922,-0.7276416,0.04893323,-0.6819846,0,0,0,0,0,0,0,15.15278,-2.20794,1.707877,-0.08850028,-0.9960738,0.002171657,-0.0317273,0.003020233,-0.02582796,0.02907478,0.001895203,-0.02389505,0.1017609,0.1295624,0.9863281,0.09848022,0.1360016,0.9857941,True,True
13751696133,63778385197883,0.5661599,0.5465385,0.5103483,0.5486261,-15.15408,2.210441,-1.732867,-0.05494858,-0.7280034,0.04901672,-0.6816077,0,0,0,0,0,0,0,15.15275,-2.208006,1.708053,-0.08835882,-0.9960859,0.002361899,-0.03173392,0.002999146,-0.02579761,0.0290715,0.001871689,-0.02383049,0.1009674,0.1325989,0.9860077,0.09922791,0.1362915,0.985672,True,True
13751704456,63778385197893,0.5657613,0.5474703,0.5104612,0.5486704,-15.15414,2.210496,-1.732947,-0.05486227,-0.7285466,0.04928611,-0.6810147,0,0,0,0,0,0,0,15.1528,-2.208077,1.708171,-0.08843976,-0.9960781,0.002588325,-0.03174054,0.002978043,-0.02576726,0.02906822,0.001859283,-0.02378497,0.09989929,0.1352692,0.9857483,0.09951782,0.1364136,0.9856262,True,True
13751712714,63778385197905,0.5660015,0.5477464,0.5105454,0.5487838,-15.15416,2.210615,-1.733,-0.05491766,-0.7289542,0.04968514,-0.6805449,0,0,0,0,0,0,0,15.15282,-2.208213,1.708259,-0.08876424,-0.9960487,0.002812625,-0.03174869,0.002956757,-0.02574237,0.02906496,0.001846893,-0.02373947,0.1005096,0.1360474,0.9855804,0.09973145,0.136734,0.9855652,True,True
13751721090,63778385197905,0.5662709,0.5480068,0.5102331,0.5492094,-15.15416,2.210615,-1.733,-0.05491766,-0.7289542,0.04968514,-0.6805449,0,0,0,0,0,0,0,15.15281,-2.208225,1.708273,-0.08876588,-0.9960486,0.002811288,-0.03175685,0.002935471,-0.02571747,0.0290648,0.001843277,-0.02373694,0.1011963,0.1367798,0.9854126,0.09890747,0.1379547,0.9854736,True,True
13751729553,63778385197916,0.5665994,0.5478768,0.5098974,0.5496825,-15.15423,2.210785,-1.7331,-0.05498479,-0.7292789,0.05004689,-0.680165,0,0,0,0,0,0,0,15.15288,-2.208401,1.70838,-0.08908524,-0.9960195,0.00300525,-0.03176123,0.002928772,-0.02570633,0.02906465,0.001839645,-0.02373441,0.1020508,0.1363983,0.9853821,0.09802246,0.1393127,0.9853821,True,True
13751737872,63778385197926,0.5669401,0.5477422,0.5094801,0.5482395,-15.15421,2.210958,-1.7332,-0.05531678,-0.7296941,0.05036226,-0.6796693,0,0,0,0,0,0,0,15.15285,-2.208575,1.708523,-0.08956054,-0.9959772,0.00291223,-0.03176562,0.002922089,-0.02569519,0.02906377,0.001843277,-0.02365839,0.1029358,0.1360016,0.9853363,0.09700012,0.1352234,0.9860535,True,True
13751746065,63778385197926,0.565901,0.5481203,0.5091141,0.5473995,-15.15421,2.210958,-1.7332,-0.05531678,-0.7296941,0.05036226,-0.6796693,0,0,0,0,0,0,0,15.15285,-2.20858,1.708556,-0.08957894,-0.9959755,0.002915052,-0.03177029,0.002908417,-0.02567557,0.0290629,0.001846893,-0.0236118,0.100235,0.1371155,0.9854584,0.09608459,0.132843,0.9864655,True,True
13751754616,63778385197938,0.5648623,0.5485034,0.509065,0.5472652,-15.15426,2.21113,-1.733374,-0.05571875,-0.7301348,0.0501943,-0.6791754,0,0,0,0,0,0,0,15.1529,-2.208756,1.708737,-0.08969533,-0.9959665,0.002352579,-0.03177496,0.00289476,-0.02565594,0.02906194,0.00185408,-0.02361952,0.09753418,0.1382446,0.9855804,0.09596252,0.1324615,0.9865265,True,True
13751762849,63778385197949,0.5649891,0.5482962,0.5089823,0.5468045,-15.15426,2.211324,-1.733522,-0.05619409,-0.7306615,0.04987249,-0.6785933,0,0,0,0,0,0,0,15.1529,-2.208952,1.708888,-0.08970243,-0.9959673,0.001586003,-0.03178184,0.002881653,-0.02565576,0.02906097,0.001861282,-0.0236118,0.09786987,0.1376495,0.9856262,0.09576416,0.1311493,0.9867096,True,True
13751771211,63778385197960,0.5651941,0.548197,0.5087583,0.5463951,-15.15426,2.211362,-1.733672,-0.05664332,-0.7312005,0.04920296,-0.6780241,0,0,0,0,0,0,0,15.1529,-2.208995,1.709039,-0.08937935,-0.9959975,0.0005559124,-0.03178873,0.002868545,-0.02565559,0.02906026,0.001866486,-0.02361043,0.09840393,0.1373596,0.985611,0.09519958,0.1299896,0.9869232,True,True
13751779495,63778385197960,0.5655751,0.5488126,0.5085291,0.5460129,-15.15426,2.211362,-1.733672,-0.05664332,-0.7312005,0.04920296,-0.6780241,0,0,0,0,0,0,0,15.15289,-2.208997,1.709043,-0.08937766,-0.9959977,0.0005552437,-0.03179782,0.002858826,-0.02564938,0.02905956,0.001871689,-0.02360906,0.09936523,0.1390991,0.9852753,0.09461975,0.1289063,0.9871216,True,True
13751787805,63778385197971,0.5644353,0.5487077,0.5087844,0.5478508,-15.15426,2.21139,-1.733814,-0.05734745,-0.7319293,0.04837767,-0.6772373,0,0,0,0,0,0,0,15.15289,-2.209024,1.709192,-0.08910242,-0.9960221,-0.0008591145,-0.03179834,0.002858826,-0.02564482,0.02905618,0.001871689,-0.02359929,0.09642029,0.1388397,0.9855957,0.09521484,0.13414,0.9863739,True,True
13751796209,63778385197982,0.5649657,0.5486978,0.5081758,0.5485886,-15.15425,2.211492,-1.734003,-0.05816589,-0.7327327,0.04788407,-0.6763334,0,0,0,0,0,0,0,15.15287,-2.209126,1.709381,-0.08918268,-0.996013,-0.002109446,-0.03180499,0.002858826,-0.02564395,0.02905501,0.001871689,-0.02359929,0.09779358,0.1387939,0.9854736,0.09361267,0.136261,0.9862366,True,True
13751804593,63778385197993,0.5655606,0.5486196,0.5076426,0.5479769,-15.15422,2.211572,-1.73419,-0.05860793,-0.7336591,0.04739938,-0.6753243,0,0,0,0,0,0,0,15.15284,-2.209203,1.70957,-0.08894113,-0.9960322,-0.00302318,-0.03181816,0.002858826,-0.02563956,0.0290515,0.001879105,-0.02359929,0.09933472,0.1385498,0.9853516,0.09225464,0.1345367,0.9866028,True,True
13751812751,63778385197993,0.5650464,0.5485544,0.5065247,0.547606,-15.15422,2.211572,-1.73419,-0.05860793,-0.7336591,0.04739938,-0.6753243,0,0,0,0,0,0,0,15.15283,-2.209202,1.709571,-0.08896254,-0.9960304,-0.003020167,-0.03183916,0.002858826,-0.02563847,0.02904883,0.001883072,-0.02359929,0.0980072,0.138382,0.9855042,0.08937073,0.1335144,0.9869995,True,True
13751821200,63778385198005,0.5640611,0.5485471,0.50677,0.5474535,-15.15418,2.211671,-1.734492,-0.0591093,-0.7345818,0.04714266,-0.6742947,0,0,0,0,0,0,0,15.15278,-2.209299,1.709874,-0.0889793,-0.9960262,-0.003798302,-0.03185237,0.002858826,-0.02563831,0.02903941,0.0018853,-0.02359929,0.09545898,0.1383972,0.9857635,0.0900116,0.1330719,0.9869995,True,True
13751829706,63778385198017,0.5606883,0.5472456,0.507243,0.5476296,-15.15406,2.211714,-1.734777,-0.05957229,-0.7357278,0.047075,-0.673008,0,0,0,0,0,0,0,15.15261,-2.209279,1.710146,-0.08911697,-0.9960114,-0.004410228,-0.03193198,0.00298259,-0.02565465,0.02903186,0.001886597,-0.02360906,0.08676147,0.1347961,0.9870605,0.0912323,0.1335602,0.9868317,True,True
13751837954,63778385198027,0.5588412,0.5474727,0.5073906,0.5476212,-15.15399,2.211821,-1.735037,-0.05999233,-0.7367961,0.04690534,-0.6718129,0,0,0,0,0,0,0,15.15252,-2.209377,1.710389,-0.0891282,-0.9960073,-0.005059162,-0.03196686,0.003000748,-0.02568649,0.02902692,0.001886597,-0.02360906,0.08195496,0.135498,0.9873657,0.09161377,0.1335297,0.9867859,True,True
13751846273,63778385198027,0.5589335,0.5473715,0.507353,0.5478832,-15.15399,2.211821,-1.735037,-0.05999233,-0.7367961,0.04690534,-0.6718129,0,0,0,0,0,0,0,15.15251,-2.209374,1.710381,-0.08912772,-0.9960074,-0.005059563,-0.03198265,0.003007111,-0.02570276,0.02902373,0.001886597,-0.02360906,0.0821991,0.1352081,0.9873962,0.09150696,0.1342773,0.9866943,True,True
13751854578,63778385198044,0.5580921,0.5471974,0.5027036,0.5485995,-15.15383,2.211966,-1.735328,-0.06021426,-0.7379794,0.04721197,-0.6704713,0,0,0,0,0,0,0,15.15226,-2.209524,1.710738,-0.08943068,-0.9959797,-0.005156512,-0.03202641,0.003031128,-0.02576152,0.02887974,0.001852036,-0.02341888,0.08001709,0.1347351,0.9876404,0.079422,0.1364594,0.987442,True,True
13751863019,63778385198052,0.5571366,0.5462323,0.5030332,0.5491488,-15.15377,2.212068,-1.735653,-0.06067722,-0.7389247,0.04736311,-0.6693769,0,0,0,0,0,0,0,15.15217,-2.209625,1.71111,-0.08976009,-0.9959478,-0.005569654,-0.03204114,0.003028427,-0.02573862,0.02883923,0.001857269,-0.02334604,0.07756042,0.1320038,0.988205,0.08026123,0.1380157,0.9871674,True,True
13751871100,63778385198061,0.556144,0.5465329,0.5004457,0.5518221,-15.15356,2.212196,-1.735989,-0.06145034,-0.7399285,0.04759699,-0.6681798,0,0,0,0,0,0,0,15.15194,-2.209723,1.711383,-0.09043438,-0.9958831,-0.006207473,-0.0320481,0.00303746,-0.0257688,0.02880809,0.001909912,-0.02344166,0.07496643,0.1328888,0.9882813,0.07345581,0.1456909,0.9865875,True,True
13751879365,63778385198061,0.5550802,0.546203,0.4978255,0.5476301,-15.15356,2.212196,-1.735989,-0.06145034,-0.7399285,0.04759699,-0.6681798,0,0,0,0,0,0,0,15.15191,-2.209693,1.711296,-0.09047718,-0.9958793,-0.006194302,-0.03208397,0.003021835,-0.02577759,0.02878783,0.001984619,-0.02360724,0.07220459,0.1319733,0.9886169,0.0667572,0.1338196,0.988739,True,True
13751887748,63778385198072,0.5543688,0.5481189,0.4988171,0.5460844,-15.15332,2.212326,-1.736371,-0.06207321,-0.7410375,0.04781744,-0.6668762,0,0,0,0,0,0,0,15.1517,-2.20979,1.711525,-0.09094299,-0.9958334,-0.006720005,-0.03203754,0.003037521,-0.02593579,0.02879893,0.002032486,-0.02375594,0.07029724,0.1374664,0.9880066,0.06938171,0.1293793,0.989151,True,True
13751896043,63778385198083,0.5651537,0.5450249,0.5101468,0.5400085,-15.15323,2.212482,-1.736713,-0.06251756,-0.7420211,0.04772355,-0.6657468,0,0,0,0,0,0,0,15.15177,-2.209799,1.711431,-0.09070936,-0.9958504,-0.007324766,-0.03186957,0.003151566,-0.02632335,0.02894109,0.002215134,-0.02424191,0.09841919,0.1283112,0.9868317,0.09901428,0.1116638,0.9887848,True,True
13751904345,63778385198094,0.5650544,0.5397855,0.5157909,0.5410863,-15.1529,2.212608,-1.737065,-0.06296956,-0.7431769,0.04737982,-0.6644382,0,0,0,0,0,0,0,15.15157,-2.209743,1.711284,-0.09045751,-0.995867,-0.008146787,-0.03168361,0.003374954,-0.02703558,0.02902251,0.002355225,-0.02452614,0.0983429,0.1132965,0.988678,0.1135712,0.1145782,0.9868927,True,True
13751912066,63778385198094,0.5760682,0.5409581,0.5243257,0.5122442,-15.1529,2.212608,-1.737065,-0.06296956,-0.7431769,0.04737982,-0.6644382,0,0,0,0,0,0,0,15.1517,-2.209604,1.710929,-0.09015701,-0.9958943,-0.008136058,-0.03152692,0.003561768,-0.02741647,0.02911615,0.002446869,-0.02485678,0.1267395,0.1162872,0.9850922,0.136322,0.03097534,0.9901733,True,True
